M,N,z_open,final_cpnl,sharpe_ratio,total_signals,max_position
60,72,0.4,26.032367330375163,0.6769201454539978,13241,72.0
60,72,0.6,26.118216011550984,0.7190244792577443,11664,72.0
60,72,0.8,24.246201204887818,0.7248391599903873,9916,72.0
60,72,1.0,18.45917466972156,0.6219061354526704,8233,72.0
60,76,0.2,27.110253294544474,0.6624176602314831,14723,76.0
60,76,0.4,26.977596116598225,0.6779652842991081,13241,76.0
60,76,0.6,26.358089631106516,0.7018640657973266,11664,76.0
60,76,0.8,24.4679219950908,0.7081675022807777,9916,76.0
60,76,1.0,18.329732086673527,0.5982950534807847,8233,75.0
60,80,0.2,28.464606644779984,0.6723692485350651,14723,80.0
60,80,0.4,27.662634085422148,0.6717875195860198,13241,80.0
60,80,0.6,26.545060126544747,0.6841508852575388,11664,80.0
60,80,0.8,24.843378115708706,0.6967016343318616,9916,80.0
60,80,1.0,19.116285525449538,0.6062952694082248,8233,76.0
60,84,0.2,29.314986752126696,0.6703207415658035,14723,84.0
60,84,0.4,28.224262419021514,0.6631128073114633,13241,84.0
60,84,0.6,27.25552816349921,0.6809353721322681,11664,84.0
60,84,0.8,25.014055421711422,0.6807717835145806,9916,84.0
60,84,1.0,19.476352024391556,0.6009072478965992,8233,77.0
60,88,0.2,29.598449923512867,0.6565939959750114,14723,88.0
60,88,0.4,28.512378456660993,0.649804740866159,13241,88.0
60,88,0.6,27.096471945722133,0.657543151113115,11664,88.0
60,88,0.8,24.64264132650109,0.652025047515289,9916,88.0
60,88,1.0,18.879937585423487,0.5675973032659245,8233,80.0
60,92,0.2,27.748337241572692,0.5967910859487705,14723,92.0
60,92,0.4,26.638355613657563,0.5887467549975723,13241,92.0
60,92,0.6,26.035165631960535,0.6128866874682501,11664,92.0
60,92,0.8,23.839763364173333,0.6127269641771418,9916,92.0
60,92,1.0,18.052016067795652,0.5277030933078032,8233,84.0
60,96,0.2,25.143161116263745,0.5248946479183718,14723,96.0
60,96,0.4,24.446256830769777,0.524540274258449,13241,96.0
60,96,0.6,23.783954453800686,0.5438266912897306,11664,96.0
60,96,0.8,21.58181789084079,0.5393525547090591,9916,94.0
60,96,1.0,15.941454643192605,0.4536118281987629,8233,88.0
60,100,0.2,22.287317907712698,0.4527012177117503,14723,100.0
60,100,0.4,22.087792866610084,0.461085539429881,13241,100.0
60,100,0.6,21.16234014855754,0.4709983683216308,11664,100.0
60,100,0.8,18.536168363126865,0.45138910639157165,9916,98.0
60,100,1.0,13.532390448345138,0.3757419678630753,8233,90.0
60,104,0.2,20.188737526704465,0.39921167399925517,14723,104.0
60,104,0.4,19.02237085188022,0.38658286353103016,13241,104.0
60,104,0.6,17.778788065370836,0.38541347323999275,11664,104.0
60,104,0.8,14.940424227499845,0.35461695730765536,9916,102.0
60,104,1.0,9.785133988056945,0.26534827918772885,8233,91.0
60,108,0.2,16.77536575137608,0.3231396706345714,14723,108.0
60,108,0.4,15.223266476271212,0.3012731747876026,13241,108.0
60,108,0.6,13.841320131119165,0.2925987658134491,11664,108.0
60,108,0.8,11.015336003595916,0.2551139529997164,9916,106.0
60,108,1.0,5.782150686784662,0.15326268513516342,8233,93.0
60,112,0.2,12.553418720270777,0.23580880569379617,14723,112.0
60,112,0.4,10.72807419763227,0.20700888114955054,13241,112.0
60,112,0.6,10.21282134068847,0.21070460390103402,11664,112.0
60,112,0.8,7.957875511870509,0.18002143291767453,9916,107.0
60,112,1.0,3.027189670392451,0.07847027844325904,8233,94.0
60,116,0.2,10.305465749578119,0.1887596856853979,14723,116.0
60,116,0.4,8.243784393316048,0.15520624401918418,13241,116.0
60,116,0.6,7.225767522195605,0.14557781823898455,11664,115.0
60,116,0.8,4.637502712109646,0.10258324607603314,9916,108.0
60,116,1.0,-0.09214139320852777,-0.002337858330655034,8233,98.0
60,120,0.2,6.669645153624077,0.11907160878128725,14723,120.0
60,120,0.4,4.430963179285445,0.08134211850774645,13241,120.0
60,120,0.6,2.938822240027375,0.05785667658637611,11664,118.0
60,120,0.8,0.8703959438071811,0.018840498577999014,9916,112.0
60,120,1.0,-3.2426857848697264,-0.08060406695525943,8233,100.0
64,4,0.2,0.4206343090634833,0.12919735950796118,14683,4.0
64,4,0.4,0.9586367598814175,0.30730621833259686,13291,4.0
64,4,0.6,1.338709173864546,0.45281167085541,11702,4.0
64,4,0.8,0.37647397424489915,0.13530267466907236,9966,4.0
64,4,1.0,0.30454647174560623,0.11886761917227649,8210,4.0
64,8,0.2,1.6885955077787795,0.2664250629939448,14683,8.0
64,8,0.4,2.3114386998632774,0.37885930175510324,13291,8.0
64,8,0.6,2.2111004043383486,0.3834553295939192,11702,8.0
64,8,0.8,1.5291044227259933,0.283102179582767,9966,8.0
64,8,1.0,0.728471137364373,0.14751958138723376,8210,8.0
64,12,0.2,3.7093845802037415,0.4008176509164002,14683,12.0
64,12,0.4,4.345141469312668,0.4870895902487081,13291,12.0
64,12,0.6,3.4744774239309715,0.4124435505271834,11702,12.0
64,12,0.8,1.3772682232087379,0.17501055575784286,9966,12.0
64,12,1.0,-0.2019354000105198,-0.028247883045110226,8210,12.0
64,16,0.2,6.30645401980603,0.5259306087424837,14683,16.0
64,16,0.4,6.310112132365101,0.5434907506778608,13291,16.0
64,16,0.6,4.780971783348702,0.43603647135782697,11702,16.0
64,16,0.8,1.9698348589774028,0.19241996706556194,9966,16.0
64,16,1.0,0.11397227981415814,0.012287025516266458,8210,16.0
64,20,0.2,8.50149335623606,0.5790762675514184,14683,20.0
64,20,0.4,8.88571933974478,0.6238772000233427,13291,20.0
64,20,0.6,7.21421525470311,0.5353187243072665,11702,20.0
64,20,0.8,3.8144865382396254,0.3033489698602579,9966,20.0
64,20,1.0,0.8506185041133193,0.0747348977394214,8210,20.0
64,24,0.2,11.344818589047247,0.6571520468583264,14683,24.0
64,24,0.4,11.798315614610669,0.703660299041174,13291,24.0
64,24,0.6,10.392154725566032,0.6541840511709778,11702,24.0
64,24,0.8,6.720737513347004,0.4540127896917718,9966,24.0
64,24,1.0,3.998801032476045,0.298542543310507,8210,24.0
64,28,0.2,15.995624464895391,0.8141031972110307,14683,28.0
64,28,0.4,16.322029049534557,0.8554017824326915,13291,28.0
64,28,0.6,15.343935531720149,0.847489335185712,11702,28.0
64,28,0.8,11.576406785260186,0.6872858633468751,9966,28.0
64,28,1.0,9.654185790591262,0.6373350244476061,8210,28.0
64,32,0.2,20.354752316588307,0.9270734621086452,14683,32.0
64,32,0.4,20.137118003280012,0.9449265729390737,13291,32.0
64,32,0.6,19.6725826640218,0.9734267287000081,11702,32.0
64,32,0.8,16.04712947743354,0.8555776841990154,9966,32.0
64,32,1.0,13.439790506384854,0.7999317618299508,8210,32.0
64,36,0.2,23.330070560001207,0.965896840856654,14683,36.0
64,36,0.4,23.11082234975448,0.9867303360661811,13291,36.0
64,36,0.6,22.659768734857437,1.0205586105263218,11702,36.0
64,36,0.8,19.9357024179475,0.9683547126156894,9966,36.0
64,36,1.0,16.825423276094828,0.9152962520744105,8210,36.0
64,40,0.2,24.988627136736245,0.9510195128798896,14683,40.0
64,40,0.4,25.24398887554523,0.9907358628837625,13291,40.0
64,40,0.6,25.396059705552645,1.0526774591849382,11702,40.0
64,40,0.8,22.51920338299939,1.0069315570449224,9966,40.0
64,40,1.0,19.01699134247295,0.9560313635275864,8210,40.0
64,44,0.2,26.487487907470758,0.9361393214043033,14683,44.0
64,44,0.4,27.23274433874419,0.9920696605952725,13291,44.0
64,44,0.6,27.780973052116824,1.069307030083219,11702,44.0
64,44,0.8,25.170961538981516,1.0450718059171666,9966,44.0
64,44,1.0,21.22138008479287,0.9919353323252537,8210,44.0
64,48,0.2,26.34025314644103,0.8704774785260558,14683,48.0
64,48,0.4,27.31492618569783,0.9302840317049722,13291,48.0
64,48,0.6,28.71134456319176,1.0324604499019434,11702,48.0
64,48,0.8,26.237917469038692,1.019227874269764,9966,48.0
64,48,1.0,21.817276276961117,0.9544862792789507,8210,48.0
64,52,0.2,24.69188596539419,0.7678051180333743,14683,52.0
64,52,0.4,26.37197581078547,0.8456977276504014,13291,52.0
64,52,0.6,29.112107071638942,0.9854938659555492,11702,52.0
64,52,0.8,26.464878113337463,0.9685161288980227,9966,52.0
64,52,1.0,22.3116469055778,0.9209936340916056,8210,52.0
64,56,0.2,25.557057220980024,0.7532729596109906,14683,56.0
64,56,0.4,26.9964116152662,0.8204873750904246,13291,56.0
64,56,0.6,29.30962347846144,0.9398476078280947,11702,56.0
64,56,0.8,26.39105428271833,0.9166326750071593,9966,56.0
64,56,1.0,22.088601675197186,0.866599090881223,8210,56.0
64,60,0.2,26.28252447091949,0.7386274387726959,14683,60.0
64,60,0.4,27.423901802078404,0.7944082337649914,13291,60.0
64,60,0.6,29.73697962695652,0.9086899927085632,11702,60.0
64,60,0.8,26.22707616628845,0.8690734471504988,9966,60.0
64,60,1.0,21.955104296946047,0.8221605943645013,8210,60.0
64,64,0.2,24.876777161195122,0.668902581743987,14683,64.0
64,64,0.4,25.661939595086668,0.7109882648230962,13291,64.0
64,64,0.6,27.840613108500467,0.8138526725307083,11702,64.0
64,64,0.8,24.233745403124452,0.7687505752943992,9966,64.0
64,64,1.0,19.573528639749885,0.7013634688672175,8210,64.0
64,68,0.2,24.769163065885905,0.6381569974994742,14683,68.0
64,68,0.4,25.82740005195248,0.6853084794557456,13291,68.0
64,68,0.6,28.417575268828088,0.7952877064880255,11702,68.0
64,68,0.8,23.92370786633175,0.7274050071214802,9966,68.0
64,68,1.0,18.61841957076339,0.6395969944062099,8210,68.0
64,72,0.2,24.846939575588443,0.6160202727062355,14683,72.0
64,72,0.4,25.374795860768153,0.6473168326714698,13291,72.0
64,72,0.6,28.19831789404204,0.7586927041521011,11702,72.0
64,72,0.8,22.737930177698637,0.665263591479278,9966,72.0
64,72,1.0,17.49168742556518,0.5781717344529143,8210,72.0
64,76,0.2,26.790578835512257,0.6412054415327452,14683,76.0
64,76,0.4,26.62117372750435,0.6557533692127454,13291,76.0
64,76,0.6,28.567189607531652,0.7426267114221764,11702,76.0
64,76,0.8,22.924408003771763,0.648934430115824,9966,76.0
64,76,1.0,17.000686569660157,0.5437389347587922,8210,75.0
64,80,0.2,27.357021532740326,0.6323961166845082,14683,80.0
64,80,0.4,26.947653188585086,0.6412828821803401,13291,80.0
64,80,0.6,28.895545024724747,0.7261373454650704,11702,80.0
64,80,0.8,23.03867020837434,0.631607873431465,9966,80.0
64,80,1.0,17.277407073368813,0.5364193094153646,8210,78.0
64,84,0.2,28.437057359101594,0.6360147314847447,14683,84.0
64,84,0.4,27.63498758264694,0.636128628873096,13291,84.0
64,84,0.6,29.629436926807177,0.7204663558568881,11702,84.0
64,84,0.8,22.915195060729815,0.609311948940114,9966,84.0
64,84,1.0,17.119809721411645,0.5167019920298827,8210,79.0
64,88,0.2,28.739329505231893,0.6234865021369557,14683,88.0
64,88,0.4,27.880983563427044,0.6220172556680028,13291,88.0
64,88,0.6,29.25346931646936,0.6898318277908998,11702,88.0
64,88,0.8,22.356776158143887,0.5778160368967152,9966,88.0
64,88,1.0,16.552722981183255,0.4864832818518232,8210,82.0
64,92,0.2,26.99037286769012,0.5675607675733199,14683,92.0
64,92,0.4,25.88802221482302,0.5597387115273993,13291,92.0
64,92,0.6,28.056364385530348,0.6410884682523225,11702,92.0
64,92,0.8,21.296780370842498,0.5343956851503006,9966,92.0
64,92,1.0,15.56831543938169,0.4449228764242743,8210,86.0
64,96,0.2,24.215728440804728,0.4938662871615857,14683,96.0
64,96,0.4,23.393667122205816,0.49073411082439783,13291,96.0
64,96,0.6,25.73633453404955,0.5707995832729938,11702,96.0
64,96,0.8,19.536289207513022,0.47663815308408763,9966,95.0
64,96,1.0,13.029568879010426,0.3625280367069021,8210,90.0
64,100,0.2,21.81764246074294,0.4324215606016644,14683,100.0
64,100,0.4,20.915048260521854,0.42658705820546383,13291,100.0
64,100,0.6,23.034946102836532,0.49711189538590667,11702,100.0
64,100,0.8,16.34260424286744,0.3883784674829679,9966,99.0
64,100,1.0,10.748110687344177,0.291699973700415,8210,93.0
64,104,0.2,19.780335920304857,0.38142376560784225,14683,104.0
64,104,0.4,17.85165799166919,0.3543480870756082,13291,104.0
64,104,0.6,19.853784288652093,0.417107874939971,11702,104.0
64,104,0.8,13.310193310283122,0.3082641664997935,9966,103.0
64,104,1.0,7.086933274512172,0.18778634342340997,8210,94.0
64,108,0.2,16.04559958948037,0.30125545547987154,14683,108.0
64,108,0.4,14.101335460063467,0.27255467174900105,13291,108.0
64,108,0.6,15.837140508682834,0.32428819278656096,11702,108.0
64,108,0.8,9.390057700045519,0.21219233561322745,9966,107.0
64,108,1.0,2.9276843237721177,0.07575869930938371,8210,95.0
64,112,0.2,11.411483813592996,0.20882122994545385,14683,112.0
64,112,0.4,9.6898220669943,0.1825477704699022,13291,112.0
64,112,0.6,12.255928107185882,0.24479442136789997,11702,112.0
64,112,0.8,6.576428430109793,0.14507676110356693,9966,109.0
64,112,1.0,0.7351650632360609,0.018589833524199663,8210,95.0
64,116,0.2,9.033742612031425,0.16116545038505034,14683,116.0
64,116,0.4,7.230383083660168,0.1328204338939211,13291,116.0
64,116,0.6,9.235993021728564,0.18012067650364022,11702,115.0
64,116,0.8,3.4267508965709483,0.07386276258514998,9966,112.0
64,116,1.0,-2.146059028931031,-0.053105725189863964,8210,98.0
64,120,0.2,5.904582124242682,0.10268803723600868,14683,120.0
64,120,0.4,3.686654660945229,0.06603908531589436,13291,120.0
64,120,0.6,5.039539760894396,0.09600476487304964,11702,119.0
64,120,0.8,-0.5498716489291963,-0.01159195194433626,9966,116.0
64,120,1.0,-5.086566521199624,-0.12323545161040211,8210,102.0
68,4,0.2,0.8286781834119004,0.2541257563256275,14641,4.0
68,4,0.4,0.7538027487182336,0.24023102692701745,13293,4.0
68,4,0.6,1.0733972779689713,0.3609705187155662,11720,4.0
68,4,0.8,0.662213628504744,0.23757169841863246,9957,4.0
68,4,1.0,0.6160229154358283,0.2391209202144722,8193,4.0
68,8,0.2,1.8851174915166846,0.2962670757911041,14641,8.0
68,8,0.4,1.8238078734868979,0.297531612901203,13293,8.0
68,8,0.6,2.406595244514555,0.4159532600522692,11720,8.0
68,8,0.8,1.9110788951913504,0.3530291631736983,9957,8.0
68,8,1.0,1.3507341355210793,0.2715182088285467,8193,8.0
68,12,0.2,4.00120515434152,0.4307310767174727,14641,12.0
68,12,0.4,3.3509180642526197,0.373891044395392,13293,12.0
68,12,0.6,3.54521188947342,0.41842528325518585,11720,12.0
68,12,0.8,1.725031208616156,0.21886261346029215,9957,12.0
68,12,1.0,0.4811495480772793,0.06677196191684613,8193,12.0
68,16,0.2,6.1934683625097176,0.5137801857993516,14641,16.0
68,16,0.4,5.367051200851572,0.4602451091598734,13293,16.0
68,16,0.6,4.618395694925742,0.41843731173600524,11720,16.0
68,16,0.8,2.4796297991585705,0.24204614778611172,9957,16.0
68,16,1.0,0.5359703389763975,0.05730678562266964,8193,16.0
68,20,0.2,8.370712050475815,0.5666806982049424,14641,20.0
68,20,0.4,7.91129139918349,0.552930597654192,13293,20.0
68,20,0.6,6.742118890394023,0.49679176399605907,11720,20.0
68,20,0.8,4.130215597788297,0.32790658927665245,9957,20.0
68,20,1.0,1.6653692947408016,0.1451341048798691,8193,20.0
68,24,0.2,10.857241259304175,0.6247842090543696,14641,24.0
68,24,0.4,10.96624621429805,0.6507787033720246,13293,24.0
68,24,0.6,9.786416806283285,0.6112311193783536,11720,24.0
68,24,0.8,6.954317250640962,0.4686943251147249,9957,24.0
68,24,1.0,5.358278426847134,0.39631717949304474,8193,24.0
68,28,0.2,15.60536769279389,0.7880943410756364,14641,28.0
68,28,0.4,15.533799883339382,0.8091681525271792,13293,28.0
68,28,0.6,14.214739226484733,0.778086897003109,11720,28.0
68,28,0.8,11.540634721157915,0.682544774134807,9957,28.0
68,28,1.0,10.7323445517103,0.700784611397785,8193,28.0
68,32,0.2,19.81332650868211,0.8946834191542862,14641,32.0
68,32,0.4,19.36932621677965,0.9033512669504031,13293,32.0
68,32,0.6,18.109374243890915,0.8890563959309528,11720,32.0
68,32,0.8,15.67459235508783,0.8310201001525259,9957,32.0
68,32,1.0,14.49055911855085,0.8513877383938485,8193,32.0
68,36,0.2,22.532813177402012,0.9235887149929024,14641,36.0
68,36,0.4,22.090454124372364,0.9375597257399645,13293,36.0
68,36,0.6,21.13416840913023,0.9446682232129129,11720,36.0
68,36,0.8,19.11696761495259,0.9230546384608268,9957,36.0
68,36,1.0,17.77466256377213,0.9542360509124772,8193,36.0
68,40,0.2,24.14222451498778,0.909094193620705,14641,40.0
68,40,0.4,23.704319102585004,0.9244141013203656,13293,40.0
68,40,0.6,23.617636080242328,0.970991445571152,11720,40.0
68,40,0.8,21.899006820239162,0.9727870559659637,9957,40.0
68,40,1.0,19.694174313644872,0.9761908868201348,8193,40.0
68,44,0.2,25.53741128536338,0.8922727517764221,14641,44.0
68,44,0.4,25.64849144290902,0.9272228718234892,13293,44.0
68,44,0.6,25.90695691419421,0.9873623503348137,11720,44.0
68,44,0.8,24.8562675131717,1.023885410944319,9957,44.0
68,44,1.0,21.95384176714427,1.010837120664289,8193,44.0
68,48,0.2,25.107806658116605,0.8197551961262771,14641,48.0
68,48,0.4,25.707982322905895,0.8680030498049777,13293,48.0
68,48,0.6,27.03081525091813,0.9611656917239273,11720,48.0
68,48,0.8,26.192766355332573,1.0081291885649657,9957,48.0
68,48,1.0,23.050689852834275,0.9925646537950904,8193,48.0
68,52,0.2,23.821297158443397,0.7311116687381289,14641,52.0
68,52,0.4,25.17916120769352,0.7992398503301495,13293,52.0
68,52,0.6,27.37237743703755,0.9150997972274333,11720,52.0
68,52,0.8,26.40294439660441,0.9565001397500237,9957,52.0
68,52,1.0,23.389605372028672,0.9495000220795422,8193,52.0
68,56,0.2,24.838628983384385,0.7219802828634007,14641,56.0
68,56,0.4,25.965628685818217,0.780472755076802,13293,56.0
68,56,0.6,27.916158869549246,0.883653204281988,11720,56.0
68,56,0.8,26.531022786292866,0.9109537550192445,9957,56.0
68,56,1.0,23.027941169178423,0.8872933761646173,8193,56.0
68,60,0.2,25.690038151685286,0.7111394243740321,14641,60.0
68,60,0.4,26.382568093307437,0.7554827490131083,13293,60.0
68,60,0.6,28.277793210536334,0.8525911076039611,11720,60.0
68,60,0.8,26.14028581936122,0.8552411465892189,9957,60.0
68,60,1.0,22.750026721270242,0.8356387918823224,8193,60.0
68,64,0.2,24.072938029695315,0.637102109465512,14641,64.0
68,64,0.4,24.507194373817732,0.6706327553894534,13293,64.0
68,64,0.6,26.356510017691424,0.759299626570244,11720,64.0
68,64,0.8,23.844898094572912,0.7458485850130642,9957,64.0
68,64,1.0,20.135477871917384,0.7070045178574949,8193,64.0
68,68,0.2,24.242632695855853,0.6143211201686503,14641,68.0
68,68,0.4,24.442143913207875,0.6401621414587342,13293,68.0
68,68,0.6,26.60127865248906,0.7331323248198311,11720,68.0
68,68,0.8,23.512120150764456,0.7038993444705608,9957,68.0
68,68,1.0,19.04844491736181,0.640665001419035,8193,68.0
68,72,0.2,24.323246821488915,0.5925065569791563,14641,72.0
68,72,0.4,24.07947855371615,0.6058662201210088,13293,72.0
68,72,0.6,26.329429453633864,0.6967626997451705,11720,72.0
68,72,0.8,22.35148272899042,0.6432166843270252,9957,72.0
68,72,1.0,17.90735423486407,0.5791663751330076,8193,72.0
68,76,0.2,25.743584554913507,0.6046621821395056,14641,76.0
68,76,0.4,25.321242348128546,0.6143158971063384,13293,76.0
68,76,0.6,26.326441851551603,0.6720673646627029,11720,76.0
68,76,0.8,22.149363679016044,0.6159509596663948,9957,76.0
68,76,1.0,16.995573722063686,0.5314904421515977,8193,75.0
68,80,0.2,26.442893199763045,0.5996896267408539,14641,80.0
68,80,0.4,25.479867600621027,0.5968021113177328,13293,80.0
68,80,0.6,26.465961149370372,0.6526030289700406,11720,80.0
68,80,0.8,22.413318624727957,0.6032035007887252,9957,80.0
68,80,1.0,17.531504520106363,0.5318173182663746,8193,78.0
68,84,0.2,27.1420933751009,0.5952285561317474,14641,84.0
68,84,0.4,26.228000941237337,0.5939691981168519,13293,84.0
68,84,0.6,27.156629426627315,0.6477135612429613,11720,84.0
68,84,0.8,22.52114852757893,0.5874015088869696,9957,84.0
68,84,1.0,17.16788488786116,0.5057823908522969,8193,80.0
68,88,0.2,27.430314014379274,0.5830292470758041,14641,88.0
68,88,0.4,26.39421613329045,0.5789610542355829,13293,88.0
68,88,0.6,26.79447284582365,0.6192913688932618,11720,88.0
68,88,0.8,21.70372050251646,0.5498941900220283,9957,88.0
68,88,1.0,16.001281533770207,0.4587908433141791,8193,83.0
68,92,0.2,25.656288463056274,0.5283184579498997,14641,92.0
68,92,0.4,24.448227042668286,0.5191940550126923,13293,92.0
68,92,0.6,25.114047180373184,0.5623278270084396,11720,92.0
68,92,0.8,20.73223934423977,0.5096415713426284,9957,92.0
68,92,1.0,15.071270417706204,0.42013790040397775,8193,87.0
68,96,0.2,23.249463201203255,0.4641354938357872,14641,96.0
68,96,0.4,22.138957949979826,0.45576871477813585,13293,96.0
68,96,0.6,23.21106863124653,0.504162723665038,11720,96.0
68,96,0.8,19.17965250273559,0.4581538450164415,9957,96.0
68,96,1.0,12.73510550760008,0.3455335673086789,8193,91.0
68,100,0.2,20.711791621263036,0.4015456990298247,14641,100.0
68,100,0.4,19.597038283338183,0.3919424559197911,13293,100.0
68,100,0.6,20.749429957768005,0.4381476687904615,11720,100.0
68,100,0.8,16.313282132921707,0.3792858728195717,9957,100.0
68,100,1.0,10.345323680396673,0.2737757001837105,8193,95.0
68,104,0.2,18.351191138105243,0.34599242545384495,14641,104.0
68,104,0.4,16.33898394105642,0.31792490730769163,13293,104.0
68,104,0.6,17.651398537142672,0.36276117943703856,11720,104.0
68,104,0.8,12.812123852384783,0.29011092976789554,9957,104.0
68,104,1.0,6.580976801576778,0.1699509450540921,8193,98.0
68,108,0.2,14.411844685312461,0.26454856646065045,14641,108.0
68,108,0.4,12.866695119702731,0.2437314790000834,13293,108.0
68,108,0.6,13.42281504918215,0.26864964382568096,11720,108.0
68,108,0.8,8.70318634883021,0.19215987772795604,9957,108.0
68,108,1.0,2.538232997561783,0.06400001401719578,8193,100.0
68,112,0.2,9.807247660217817,0.17543658099125653,14641,112.0
68,112,0.4,8.330223738856088,0.15377654718797937,13293,112.0
68,112,0.6,9.942968324767586,0.19404948106013675,11720,112.0
68,112,0.8,5.5062117455840625,0.11860281567708897,9957,110.0
68,112,1.0,0.6175406821973588,0.015209081755169142,8193,101.0
68,116,0.2,7.577712648684551,0.13213673395648148,14641,116.0
68,116,0.4,5.953572574904113,0.10716263156246209,13293,116.0
68,116,0.6,7.019071562973547,0.13363972335323018,11720,116.0
68,116,0.8,2.5003561044216394,0.052593328341608445,9957,113.0
68,116,1.0,-2.0981944289362557,-0.05054486525565333,8193,102.0
68,120,0.2,4.5590737067643925,0.07750433426349988,14641,120.0
68,120,0.4,2.3765913634127136,0.041711702685067145,13293,120.0
68,120,0.6,3.0048026868132958,0.05581490777733473,11720,119.0
68,120,0.8,-1.7876287293838433,-0.036757332028473796,9957,117.0
68,120,1.0,-5.354886262737699,-0.12627936964256714,8193,104.0
72,4,0.2,0.6035132236676723,0.18469785429472302,14650,4.0
72,4,0.4,0.615717399110374,0.19517519140574544,13271,4.0
72,4,0.6,0.8383001333564375,0.28139391109265843,11707,4.0
72,4,0.8,0.7919787713824243,0.2838335065929383,9952,4.0
72,4,1.0,0.8333996251025328,0.3230340254527974,8208,4.0
72,8,0.2,1.0680423630906004,0.16719485113368143,14650,8.0
72,8,0.4,2.0556243958014333,0.3345007594632364,13271,8.0
72,8,0.6,2.1711127576047073,0.37362286562915764,11707,8.0
72,8,0.8,2.1169736964234396,0.3909375661075647,9952,8.0
72,8,1.0,1.8413170518669961,0.36874293202452074,8208,8.0
72,12,0.2,3.1557316699925755,0.3384503177275104,14650,12.0
72,12,0.4,3.367940242113505,0.3742225063252391,13271,12.0
72,12,0.6,3.0795005253699035,0.3617059617255615,11707,12.0
72,12,0.8,2.4690207608189443,0.3124348420938646,9952,12.0
72,12,1.0,0.7121334548491829,0.09841520473656275,8208,12.0
72,16,0.2,5.4441878641270645,0.44979557472121223,14650,16.0
72,16,0.4,5.315104757269451,0.4534839389064498,13271,16.0
72,16,0.6,4.523647522430657,0.40732949141005126,11707,16.0
72,16,0.8,3.251751400655608,0.31614973278577185,9952,16.0
72,16,1.0,0.9667584318574186,0.10290235951917197,8208,16.0
72,20,0.2,7.7272784313339455,0.520796960473634,14650,20.0
72,20,0.4,7.535092647069448,0.5236505666324386,13271,20.0
72,20,0.6,7.056762132726775,0.516586743162192,11707,20.0
72,20,0.8,5.252419631646127,0.41481692335841863,9952,20.0
72,20,1.0,2.1858191128614513,0.18943766859583067,8208,20.0
72,24,0.2,9.891260190455599,0.5662518106882138,14650,24.0
72,24,0.4,10.577069906399867,0.6236501738620275,13271,24.0
72,24,0.6,10.108334865651239,0.6268243725874622,11707,24.0
72,24,0.8,8.531338590882514,0.5714879361368013,9952,24.0
72,24,1.0,6.039705101003379,0.4443593201618185,8208,24.0
72,28,0.2,14.70620958393343,0.7388599065784079,14650,28.0
72,28,0.4,14.97032125728857,0.7744128756122665,13271,28.0
72,28,0.6,14.54132715652473,0.7899165826600559,11707,28.0
72,28,0.8,12.893087139470145,0.7578836302451014,9952,28.0
72,28,1.0,10.995888217485275,0.7124765032423164,8208,28.0
72,32,0.2,19.371003143137205,0.8702506656526264,14650,32.0
72,32,0.4,18.84970817750146,0.8730899496532676,13271,32.0
72,32,0.6,18.02551683085287,0.8774027367540594,11707,32.0
72,32,0.8,16.73254883767743,0.8810023798648957,9952,32.0
72,32,1.0,14.814444789861279,0.8636740145296433,8208,32.0
72,36,0.2,21.98327666741079,0.8961637403490563,14650,36.0
72,36,0.4,21.4180556644569,0.9014192173711053,13271,36.0
72,36,0.6,20.625626553178133,0.9130045501613475,11707,36.0
72,36,0.8,19.605134091348404,0.9393821955072758,9952,36.0
72,36,1.0,18.25240550197075,0.9705844406425321,8208,36.0
72,40,0.2,23.663228149887818,0.88485237921152,14650,40.0
72,40,0.4,22.99427813554872,0.8882028938560804,13271,40.0
72,40,0.6,22.768463522636946,0.9260827684710581,11707,40.0
72,40,0.8,22.43593246119798,0.9878519822142147,9952,40.0
72,40,1.0,20.3795932248177,0.9991131118028417,8208,40.0
72,44,0.2,24.47372805048441,0.8486630321005038,14650,44.0
72,44,0.4,24.87721021118014,0.8898350289774871,13271,44.0
72,44,0.6,25.381397515911548,0.9556391602855601,11707,44.0
72,44,0.8,25.81445070923761,1.0531635297127917,9952,44.0
72,44,1.0,22.990749830004653,1.0457447412782226,8208,44.0
72,48,0.2,24.304572066690998,0.7868458205728344,14650,48.0
72,48,0.4,25.341060667559955,0.8455325115350009,13271,48.0
72,48,0.6,26.679600775857654,0.9364628148650315,11707,48.0
72,48,0.8,27.651380443483273,1.0525591797157028,9952,48.0
72,48,1.0,24.497489943086656,1.0410541535813402,8208,48.0
72,52,0.2,23.162987478601554,0.7040536956896697,14650,52.0
72,52,0.4,24.98657436214339,0.7829874767752825,13271,52.0
72,52,0.6,26.887940706324294,0.8867842651551053,11707,52.0
72,52,0.8,28.038239463543565,1.0038122182763158,9952,52.0
72,52,1.0,24.88346386657849,0.9960509873158355,8208,52.0
72,56,0.2,24.152355457766237,0.6945615661356628,14650,56.0
72,56,0.4,26.085408177445814,0.7737119227198536,13271,56.0
72,56,0.6,27.392260267516242,0.8548062276490072,11707,56.0
72,56,0.8,28.139234701687343,0.953756964088033,9952,56.0
72,56,1.0,24.56504975220562,0.9325982456561822,8208,56.0
72,60,0.2,24.62955177201809,0.6741076341195609,14650,60.0
