M,z_open,z_close,final_cpnl,sharpe_ratio,hp,total_signals,max_position
28,1.2,0.3,-0.12377758818763307,-0.15641923950259407,21.80259201280054,6441,1
28,1.2,0.4,-0.15304966307726264,-0.19783629797052454,17.84528077543266,6441,1
28,1.2,0.5,-0.28411743120963495,-0.37616961469587784,15.108549018953383,6441,1
28,1.3,0.1,0.36799416004435925,0.43429289904925134,51.528995180899244,5698,1
28,1.3,0.2,0.35299525425697165,0.43880701964193425,30.91393827001887,5698,1
28,1.3,0.3,0.32525347251699255,0.41750411265131215,21.615984915351724,5698,1
28,1.3,0.4,0.2066579156729289,0.2729402215306182,17.78826426356005,5698,1
28,1.3,0.5,0.004710493496590584,0.006372927074764007,15.145236265623444,5698,1
28,1.4,0.1,0.348614803755004,0.4124033744276761,52.53870102506847,5070,1
28,1.4,0.2,0.36269262959653603,0.4536237939772191,31.245144709887455,5070,1
28,1.4,0.3,0.2300707412099824,0.297749077840523,21.790866015264065,5070,1
28,1.4,0.4,0.1508936161040756,0.20097901628726805,17.996239283836104,5070,1
28,1.4,0.5,-0.024354618367260827,-0.033275266381656315,15.402362793119348,5070,1
28,1.5,0.1,0.32607648260798183,0.38724137776003587,52.977385997818885,4463,1
28,1.5,0.2,0.5719254638194475,0.7201950059537727,31.73586214863078,4463,1
28,1.5,0.3,0.4438182234019358,0.579451485174585,22.300623342201494,4463,1
28,1.5,0.4,0.3185771835702751,0.4285069260958219,18.367139464656702,4463,1
28,1.5,0.5,-0.08627957007750375,-0.11904310112540613,15.770146567433262,4463,1
32,0.6,0.1,-0.30622588580565957,-0.3546140322225511,44.974358807509624,11430,1
32,0.6,0.2,-0.6262281883672057,-0.7356694030387538,28.837141777087748,11430,1
32,0.6,0.3,0.03225199434425152,0.03858852740543017,20.142937363062412,11430,1
32,0.6,0.4,-0.019217696591172784,-0.023300638986636906,16.084526445159824,11430,1
32,0.6,0.5,0.3270610489837661,0.40262172054652895,12.367176082240201,11430,1
32,0.7,0.1,0.023656633259862336,0.027500349573200317,46.354823709294585,10562,1
32,0.7,0.2,-0.46068786220058955,-0.5445042952580453,30.005825830674045,10562,1
32,0.7,0.3,0.01339585631991902,0.016151001380861722,21.337268564651282,10562,1
32,0.7,0.4,-0.11870818843392317,-0.14597257824869184,17.058882083975742,10562,1
32,0.7,0.5,0.1371888839613845,0.1717889644520588,13.177800307493719,10562,1
32,0.8,0.1,-0.1991746734915142,-0.23227115465229153,46.49526185229582,9783,1
32,0.8,0.2,-0.4943415932455183,-0.589738339171863,29.8635844949431,9783,1
32,0.8,0.3,-0.139742913352223,-0.1698159567082115,21.86417547812459,9783,1
32,0.8,0.4,-0.30618820390988044,-0.38031702800318395,17.564961903916444,9783,1
32,0.8,0.5,-0.02859384309058599,-0.03614211529485859,13.753748307986074,9783,1
32,0.9,0.1,-0.28907611952392076,-0.3387723431073444,47.53636044902266,8924,1
32,0.9,0.2,-0.2843151444108991,-0.3415443454236564,30.849828711517183,8924,1
32,0.9,0.3,-0.0036022815955313314,-0.0044235769446952745,22.724967003605403,8924,1
32,0.9,0.4,-0.1597205871332248,-0.20074586352158363,18.31928559930964,8924,1
32,0.9,0.5,-0.006793808253764411,-0.00872959827080394,14.606048813930725,8924,1
32,1.0,0.1,-0.016464494335211022,-0.019417777094141265,49.2169322462284,8070,1
32,1.0,0.2,0.020212651247786595,0.02448929704783542,31.639224026142973,8070,1
32,1.0,0.3,0.2590908059347078,0.32173649473132254,23.485929296657186,8070,1
32,1.0,0.4,0.26025258941983687,0.33110577470550057,18.894437859937337,8070,1
32,1.0,0.5,0.3153894310627451,0.41082365393454506,15.378776834753618,8070,1
32,1.1,0.1,-0.01907392540052777,-0.02260333632212158,50.13712678739738,7247,1
32,1.1,0.2,-0.07729034539178092,-0.094255501199383,32.45197946586092,7247,1
32,1.1,0.3,0.29535378537739954,0.3691783147971235,24.47657746732027,7247,1
32,1.1,0.4,0.38914934933360423,0.5001195693263352,19.45160779133649,7247,1
32,1.1,0.5,0.31617946585129075,0.4161375056441072,15.97477711463244,7247,1
32,1.2,0.1,0.345715749202993,0.41172059147379864,50.8906235396701,6447,1
32,1.2,0.2,-0.009139830840060204,-0.011222043111291744,32.572467465180075,6447,1
32,1.2,0.3,0.4498560564312112,0.5671123265648601,24.755266733682546,6447,1
32,1.2,0.4,0.4787068590341753,0.6213848446490778,19.906214130345028,6447,1
32,1.2,0.5,0.3228823906215237,0.4299891296422668,16.53935506250636,6447,1
32,1.3,0.1,0.3000193737980421,0.359456306110708,50.79133051692161,5714,1
32,1.3,0.2,0.10204083952556842,0.1264589027113949,33.028744733507686,5714,1
32,1.3,0.3,0.1859761449116405,0.2370278377765407,24.950302284732828,5714,1
32,1.3,0.4,0.3031452311346884,0.3989987001450622,19.81702037520201,5714,1
32,1.3,0.5,0.1224056793966164,0.16509344466085063,16.799578548643673,5714,1
32,1.4,0.1,-0.010183810021778372,-0.012295797370120919,51.764703060533826,5036,1
32,1.4,0.2,0.13084716527819096,0.16403558790120806,33.318884318750854,5036,1
32,1.4,0.3,0.3080186959174842,0.3972721158846839,25.563519214872066,5036,1
32,1.4,0.4,0.4069546524069795,0.5431086600492031,20.27549814125456,5036,1
32,1.4,0.5,0.45097900908398814,0.6172916901764517,17.352675839659884,5036,1
32,1.5,0.1,0.06192431565164269,0.0750039334676932,53.29202173813766,4464,1
32,1.5,0.2,0.17368848100901368,0.21893918518846145,34.04026810456398,4464,1
32,1.5,0.3,0.2990344737264139,0.3897878853868486,26.16536316913061,4464,1
32,1.5,0.4,0.29942820312025054,0.40357125107945435,20.8976129292348,4464,1
32,1.5,0.5,0.28390779123252985,0.39355255237346826,17.69666363695871,4464,1
36,0.6,0.1,0.3734461819671526,0.4290003730623304,54.48319742528554,11393,1
36,0.6,0.2,0.05610563842075311,0.06588998246046099,31.05917727953451,11393,1
36,0.6,0.3,0.14797507230512674,0.17665397488524193,21.902801325379876,11393,1
36,0.6,0.4,0.7220168811216373,0.875463022560031,16.912001235894586,11393,1
36,0.6,0.5,0.7822890861372238,0.9634044144070982,13.353895055815665,11393,1
36,0.7,0.1,0.2799123256928847,0.3224324479490638,56.37122074482673,10591,1
36,0.7,0.2,-0.15361763408565066,-0.1813664318819092,32.56677132671118,10591,1
36,0.7,0.3,-0.02975523366870969,-0.03575952133690055,23.099450458561826,10591,1
36,0.7,0.4,0.4511197032533262,0.550902350181083,18.106872148492798,10591,1
36,0.7,0.5,0.4445631371872698,0.5529779619773926,14.391197720520816,10591,1
36,0.8,0.1,0.015984037133341067,0.01847590145650133,57.26807007640111,9753,1
36,0.8,0.2,-0.1664401052558746,-0.1976507035429528,33.16253948449631,9753,1
36,0.8,0.3,-0.06675034886606679,-0.0810605122713275,24.02427545371657,9753,1
36,0.8,0.4,0.40783210443164464,0.5037957930812915,19.02320745626399,9753,1
36,0.8,0.5,0.3591260322227283,0.45414576394703204,15.282090151498096,9753,1
36,0.9,0.1,-0.08032991802497635,-0.09313227184148626,57.915737411188296,8975,1
36,0.9,0.2,0.019591369618283894,0.02337616464688694,33.34346415729215,8975,1
36,0.9,0.3,0.18148374111052068,0.2216920921242411,24.58032376180971,8975,1
36,0.9,0.4,0.5661270337237562,0.7045702003529017,19.59516955078248,8975,1
36,0.9,0.5,0.33673385046179716,0.42904483244051417,16.110158913778708,8975,1
36,1.0,0.1,-0.4739502100486581,-0.5528760717699269,57.1352863685476,8112,1
36,1.0,0.2,0.018312533759608063,0.022015241728305063,34.05555309183656,8112,1
36,1.0,0.3,0.42463743185644565,0.5231869992540996,25.219354465880944,8112,1
36,1.0,0.4,0.5388934666821048,0.6768833882220352,20.530776903146233,8112,1
36,1.0,0.5,0.22633585462821992,0.29252435568954194,16.97561616436103,8112,1
36,1.1,0.1,-0.4911323152489946,-0.5743811780299322,58.770490433584584,7275,1
36,1.1,0.2,-0.05942581182444162,-0.07184829285133795,35.025119191431294,7275,1
36,1.1,0.3,0.30640786686824384,0.37975914236839586,25.75385177810986,7275,1
36,1.1,0.4,0.4799251232434548,0.6068473759934961,21.237277325129867,7275,1
36,1.1,0.5,0.2250355518305942,0.2937737540059801,17.55107414954583,7275,1
36,1.2,0.1,-0.30015288704730536,-0.3522634330114696,58.59581218822067,6512,1
36,1.2,0.2,-0.03786588111979572,-0.04607292427214303,34.88763898195506,6512,1
36,1.2,0.3,0.32242232107822955,0.4028274077553212,25.881829178323283,6512,1
36,1.2,0.4,0.5298182649502076,0.6761272064172121,21.648844623141816,6512,1
36,1.2,0.5,0.2607717678685316,0.34463184568932537,17.87361947391522,6512,1
36,1.3,0.1,-0.1494961674446279,-0.17636963202059655,58.870396306987345,5761,1
36,1.3,0.2,-0.024919997553529027,-0.03059943805941771,35.17775448797618,5761,1
36,1.3,0.3,0.40801171553853244,0.5160383307072025,26.40552928596117,5761,1
36,1.3,0.4,0.3229508019041214,0.41772877893750093,22.382015191989378,5761,1
36,1.3,0.5,-0.08845928712141071,-0.11864952810853857,18.266141094234825,5761,1
36,1.4,0.1,-0.40442444473840133,-0.48142912488653633,59.85566629282288,5086,1
36,1.4,0.2,-0.1292222157528331,-0.16118638951713715,35.51151747925475,5086,1
36,1.4,0.3,0.4154012301819664,0.5338523602856943,26.951852306298875,5086,1
36,1.4,0.4,0.3577273047614752,0.4708791062123665,22.897716850143702,5086,1
36,1.4,0.5,0.02606917090654215,0.03546251316626303,18.802679434249796,5086,1
36,1.5,0.1,-0.2186066160782989,-0.26254034904886936,60.33128343887325,4489,1
36,1.5,0.2,0.025081616978470556,0.031596758393310415,35.45897507612076,4489,1
36,1.5,0.3,0.7748986107151697,1.0119393765379627,27.391185303576766,4489,1
36,1.5,0.4,0.7753593345759032,1.0377928818831972,23.626929918488138,4489,1
36,1.5,0.5,0.475202335298643,0.6609298362488149,19.53077344497463,4489,1
40,0.6,0.1,-0.24646534983335588,-0.28510307822073266,54.89603823731762,11407,1
40,0.6,0.2,-0.5334732904804147,-0.6289782182200836,31.73671697379697,11407,1
40,0.6,0.3,-0.22050696135888648,-0.26447591862360853,23.01396782711254,11407,1
40,0.6,0.4,0.21568469247709687,0.26177417920421314,17.90143524431209,11407,1
40,0.6,0.5,0.38640736762815997,0.4771845018253343,14.130570425535199,11407,1
40,0.7,0.1,-0.27610790289589915,-0.32182441003561896,55.858195790835175,10582,1
40,0.7,0.2,-0.49355424271462456,-0.587113969685625,32.16598998659374,10582,1
40,0.7,0.3,-0.4588852868113861,-0.5545624818689645,23.972266470746003,10582,1
40,0.7,0.4,-0.15994333643981584,-0.19570887501910894,18.855962619691947,10582,1
40,0.7,0.5,0.045106286242328486,0.05626802296924738,15.06859483255986,10582,1
40,0.8,0.1,-0.21419750722976183,-0.2509383372056389,56.52498286642165,9752,1
40,0.8,0.2,-0.4866386753241452,-0.582433426234382,32.7293101410401,9752,1
40,0.8,0.3,-0.478422198618383,-0.583686452194205,25.200926866140495,9752,1
40,0.8,0.4,-0.12102653155059429,-0.15001232980512796,20.15953335532374,9752,1
40,0.8,0.5,0.12728907732841033,0.16092235368510474,16.09276350984935,9752,1
40,0.9,0.1,-0.24709300389597288,-0.2902070733352331,57.68464603928935,8988,1
40,0.9,0.2,-0.4935761553406518,-0.5929380950971603,33.32950346039939,8988,1
40,0.9,0.3,-0.4713060316134974,-0.5772551824153249,25.861516936430835,8988,1
40,0.9,0.4,0.055188175936733974,0.06876639499400931,21.106081439498084,8988,1
40,0.9,0.5,0.12516156470177453,0.15945084053503883,17.062650808991986,8988,1
40,1.0,0.1,-0.25726150678740956,-0.30318329084959617,58.932672695458905,8182,1
40,1.0,0.2,-0.5460239977537124,-0.6594387505641846,34.32304115688431,8182,1
40,1.0,0.3,-0.5428207915829764,-0.6689054442474146,26.819328497009007,8182,1
40,1.0,0.4,-0.02120464262882804,-0.026575664208717084,22.02522383942731,8182,1
40,1.0,0.5,0.12720764578147004,0.16309216046468916,17.889629499556712,8182,1
40,1.1,0.1,-0.01632288834366602,-0.01937481959877501,60.35107009845466,7344,1
40,1.1,0.2,-0.26235471379414455,-0.3197271604189884,34.70873259318039,7344,1
40,1.1,0.3,-0.33985537611503647,-0.4229418829367023,27.099472859766326,7344,1
40,1.1,0.4,0.03279883909585879,0.04153706490283326,22.47038838171305,7344,1
40,1.1,0.5,0.1482869340146742,0.19208839085575333,18.631099060442942,7344,1
40,1.2,0.1,-0.22948212459022888,-0.27337200053874827,61.388660518718225,6577,1
40,1.2,0.2,-0.3724293825441285,-0.4564234011124476,35.546085789575606,6577,1
40,1.2,0.3,-0.4534290986389198,-0.5684923508925374,27.643034316918904,6577,1
40,1.2,0.4,-0.12374116879253283,-0.15825166798802326,23.064242098766876,6577,1
40,1.2,0.5,0.07611995023739127,0.0998000476514746,19.183444417846328,6577,1
40,1.3,0.1,-0.20365907789779336,-0.24390944473203166,61.72309112824546,5825,1
40,1.3,0.2,-0.2285096469664254,-0.28244616329045197,36.37936495131809,5825,1
40,1.3,0.3,-0.30814745321766157,-0.39032191145758965,28.55590458361611,5825,1
40,1.3,0.4,0.07001472253785435,0.09051097359049923,23.783094591924296,5825,1
40,1.3,0.5,0.16464752427121654,0.2185775690560536,20.253421514932707,5825,1
40,1.4,0.1,-0.17130458934920068,-0.20668601085780708,63.53526795368008,5133,1
40,1.4,0.2,0.058925221435474406,0.07376491621881442,36.979209746753874,5133,1
40,1.4,0.3,-0.001451838902777336,-0.0018701443913898702,29.09551356948856,5133,1
40,1.4,0.4,0.2553309573902307,0.3355508306404942,24.24889117143797,5133,1
40,1.4,0.5,0.20966554305702345,0.28279781595281495,20.86810538770095,5133,1
40,1.5,0.1,-0.04176982626642611,-0.05058744170586688,63.65853504283369,4517,1
40,1.5,0.2,0.06547784715332661,0.08261143172746145,36.69278059667152,4517,1
40,1.5,0.3,-0.05219754142357813,-0.06767084526162612,29.271162677498317,4517,1
40,1.5,0.4,0.4662525434306508,0.6223090645342885,24.703739226119502,4517,1
40,1.5,0.5,0.5099618124287651,0.6998838875221818,21.362568599790055,4517,1
44,0.6,0.1,-0.7023934911861937,-0.813787418990537,56.64373034132071,11373,1
44,0.6,0.2,-0.5956331114290888,-0.7062160462855287,32.41215864795104,11373,1
44,0.6,0.3,-0.8612692291861589,-1.0367893409588642,23.4320120801527,11373,1
44,0.6,0.4,-0.42522249034765347,-0.5194541073316118,18.912224167417186,11373,1
44,0.6,0.5,-0.1434047178739165,-0.17762424178985264,14.720203537837865,11373,1
44,0.7,0.1,-0.59749869198529,-0.6944460579114511,58.74916664053283,10631,1
44,0.7,0.2,-0.6764710719965474,-0.8062908167690847,33.50197170049013,10631,1
44,0.7,0.3,-0.9046313781681917,-1.096062932826751,24.772339713661243,10631,1
44,0.7,0.4,-0.46275130575527335,-0.5708562803926088,20.238595068243256,10631,1
44,0.7,0.5,-0.22009608029737038,-0.2757056830147421,15.974519251846043,10631,1
44,0.8,0.1,-0.734468257651201,-0.8555065217076238,58.97631183058838,9840,1
44,0.8,0.2,-0.7789938267232099,-0.9321350284109898,34.81280619591388,9840,1
44,0.8,0.3,-0.9907650663202957,-1.2066962217909913,25.55622457350829,9840,1
44,0.8,0.4,-0.5614030805436778,-0.6971117700859093,20.931329896011245,9840,1
44,0.8,0.5,-0.3258017307474016,-0.4112790727171772,16.85126513037857,9840,1
44,0.9,0.1,-0.6600588237535312,-0.7752627371050156,60.00747632747807,9002,1
44,0.9,0.2,-0.6908275123208959,-0.8347385240754501,35.62463510064078,9002,1
44,0.9,0.3,-0.9058756330293065,-1.1164831017972157,26.722591209181438,9002,1
44,0.9,0.4,-0.5149956136940177,-0.6472391594573411,22.396232675006054,9002,1
44,0.9,0.5,-0.2865374648835729,-0.366667427123433,18.297946482664372,9002,1
44,1.0,0.1,-0.10016438500246361,-0.11794527086584697,60.651082615248754,8210,1
44,1.0,0.2,-0.4815355406311377,-0.5840540293103755,36.44756931738566,8210,1
44,1.0,0.3,-0.8102110901156343,-1.0031735654265903,27.445662925253966,8210,1
44,1.0,0.4,-0.5074935880109619,-0.6412500199199805,23.08110317886213,8210,1
44,1.0,0.5,-0.2799253087223582,-0.36105432878100674,18.99819584778027,8210,1
44,1.1,0.1,0.14079585469710898,0.16683537085463526,61.782325726462645,7368,1
44,1.1,0.2,-0.14423967332888477,-0.1755673300585767,37.92891350152169,7368,1
44,1.1,0.3,-0.37189647064564213,-0.4641922165068565,28.203557201602592,7368,1
44,1.1,0.4,-0.2154471176909335,-0.2742726286920921,24.149677957143243,7368,1
44,1.1,0.5,-0.07031189190687859,-0.0914739580207147,19.87969455355432,7368,1
44,1.2,0.1,0.1576412648986495,0.18807456399217526,61.85924509069569,6619,1
44,1.2,0.2,0.033340624989846135,0.0409077166214021,38.7853180638614,6619,1
44,1.2,0.3,-0.18409497651652706,-0.23227241944686855,28.603139408468046,6619,1
44,1.2,0.4,-0.0825583883647949,-0.10649520709751759,24.805061032165334,6619,1
44,1.2,0.5,0.06935765704409758,0.09173022319810141,20.586846610629504,6619,1
44,1.3,0.1,0.22082573553985996,0.265020665802658,61.246824263977224,5910,1
44,1.3,0.2,0.07629700817249518,0.09445078742456244,39.647757756147456,5910,1
44,1.3,0.3,-0.08127402677329887,-0.10382078233187066,29.245931751055096,5910,1
44,1.3,0.4,-0.031655319032466545,-0.04126785672196905,25.706735236725745,5910,1
44,1.3,0.5,0.05195830294204917,0.06948188195099697,21.468005233495727,5910,1
44,1.4,0.1,0.39643455316024545,0.48224146676499335,62.593407789766786,5199,1
44,1.4,0.2,0.27666685623615805,0.3469986112498484,40.458084165580125,5199,1
44,1.4,0.3,0.0995509322916438,0.12926444604130752,29.784440490673305,5199,1
44,1.4,0.4,0.052576102857923246,0.06977678049742006,25.985993956098444,5199,1
44,1.4,0.5,0.08374911211460556,0.1139857908801464,22.165514133584168,5199,1
44,1.5,0.1,0.15998126612947505,0.19612114607429007,62.74743287184552,4562,1
44,1.5,0.2,0.23770787575969066,0.3007074677159653,40.589117958822705,4562,1
44,1.5,0.3,0.12762243509553262,0.1671873359429197,29.995464492851685,4562,1
44,1.5,0.4,0.11418812528978584,0.15280812123627954,26.32703120784861,4562,1
44,1.5,0.5,-0.03584194329298518,-0.04940973189055711,22.54705165119741,4562,1
48,0.6,0.1,-0.4254683643229483,-0.493570456191858,61.27681688543053,11412,1
48,0.6,0.2,-0.5601927045533073,-0.6616436351456932,35.165405680279164,11412,1
48,0.6,0.3,-0.6944894674383629,-0.8358742567965326,25.533476952795308,11412,1
48,0.6,0.4,-0.7412848181069717,-0.9058530906634968,20.129087194916465,11412,1
48,0.6,0.5,-0.4850935545848226,-0.5997415207497496,15.943558670602906,11412,1
48,0.7,0.1,-0.5353984980199864,-0.6263032135259029,60.5091535804852,10658,1
48,0.7,0.2,-0.4506379786637571,-0.5354555222898528,36.57005420559334,10658,1
48,0.7,0.3,-0.5150981552855928,-0.6235415409675836,27.264883378903907,10658,1
48,0.7,0.4,-0.588537255101462,-0.7242347847627749,21.6120380473605,10658,1
48,0.7,0.5,-0.24440993487696328,-0.30445534861127016,17.62274278386865,10658,1
48,0.8,0.1,-0.3260087737991968,-0.38304907965488355,61.717821251450204,9860,1
48,0.8,0.2,-0.25148026877349416,-0.3004423043455051,37.95526715685969,9860,1
48,0.8,0.3,-0.36515493865908266,-0.4453149704890591,28.482456185270813,9860,1
48,0.8,0.4,-0.3923888891223869,-0.4874479355722711,22.998526696732043,9860,1
48,0.8,0.5,-0.06910873630663172,-0.0870326362666828,18.847279640672056,9860,1
48,0.9,0.1,-0.37330871343619476,-0.4403779631256486,61.59459530807812,9035,1
48,0.9,0.2,-0.4260900521038715,-0.5127158116409034,38.53760738708055,9035,1
48,0.9,0.3,-0.4815838046088765,-0.5917485447374914,29.302866444417027,9035,1
48,0.9,0.4,-0.39634178628406835,-0.4984237858023759,23.629575569860663,9035,1
48,0.9,0.5,-0.04926498167777704,-0.06290947933600917,19.63296821102759,9035,1
48,1.0,0.1,-0.2138141287066876,-0.25371898920501984,65.67254038867374,8230,1
48,1.0,0.2,-0.3780773168207572,-0.4596906064897944,39.99181604441579,8230,1
48,1.0,0.3,-0.468104578248944,-0.5819547059009522,30.355097017231397,8230,1
48,1.0,0.4,-0.3112954970696272,-0.3967832605553064,24.798783088166545,8230,1
48,1.0,0.5,-0.04093427725352439,-0.05290358469214405,20.64547354483752,8230,1
48,1.1,0.1,-0.13211346102477806,-0.1577854144527775,65.79301549597223,7448,1
48,1.1,0.2,-0.20632812326994432,-0.2524433371714643,40.78819597535416,7448,1
48,1.1,0.3,-0.3154984759797137,-0.3947782643243428,31.30056009717493,7448,1
48,1.1,0.4,-0.24884895395632634,-0.31949423001909016,25.66746158209498,7448,1
48,1.1,0.5,0.0504866076018613,0.06579289051165378,21.45072130941447,7448,1
48,1.2,0.1,-0.3150515996412623,-0.37859096054908703,68.3195526651429,6668,1
48,1.2,0.2,-0.31422174685206483,-0.3877762747514764,42.05295556722296,6668,1
48,1.2,0.3,-0.251790156362637,-0.3191878478041749,31.91609070339022,6668,1
48,1.2,0.4,-0.24796196433333484,-0.32210364939665254,26.655584508092083,6668,1
48,1.2,0.5,0.03083038761435375,0.040654826117844496,22.3755913117931,6668,1
48,1.3,0.1,-0.282120967085874,-0.3429370493188584,68.09990813056544,5916,1
48,1.3,0.2,-0.3217479820237108,-0.402970338569731,42.28035776457677,5916,1
48,1.3,0.3,-0.18770997058843764,-0.24127566338657186,32.432931325648646,5916,1
48,1.3,0.4,-0.18061437970908278,-0.2381694909209558,27.335605596810623,5916,1
48,1.3,0.5,0.08148066770597451,0.10923431827068486,23.108516413913016,5916,1
48,1.4,0.1,-0.17543544142920509,-0.2144743716276249,69.48345793185815,5232,1
48,1.4,0.2,0.010790541098177564,0.013601694875122753,42.91366835604628,5232,1
48,1.4,0.3,0.03913064031011615,0.05097725444713341,32.94738263539905,5232,1
48,1.4,0.4,0.09091599661187189,0.12119884128082042,27.565069404912443,5232,1
48,1.4,0.5,0.17659714299374019,0.23941777475441003,23.47282819403912,5232,1
48,1.5,0.1,0.30489030571435327,0.37460715282777424,69.50116885802522,4589,1
48,1.5,0.2,0.466523654810694,0.591602198497388,42.75748893114446,4589,1
48,1.5,0.3,0.4522075595001859,0.594388233783237,33.030444804385965,4589,1
48,1.5,0.4,0.3412712621597318,0.4591438121973711,27.776288074006455,4589,1
48,1.5,0.5,0.25581054528141534,0.35172073074520527,23.98834736860522,4589,1
52,0.6,0.1,0.20859148722598142,0.24128596639216876,63.34766662799739,11517,1
52,0.6,0.2,-0.27460874118928746,-0.32451450434529505,36.84905063020558,11517,1
52,0.6,0.3,0.1741821961892882,0.209841598082342,27.591327539799085,11517,1
52,0.6,0.4,0.01382970433524644,0.016863281678591982,20.723438228258722,11517,1
52,0.6,0.5,0.05819368543024428,0.07193112800084021,16.075272767959383,11517,1
52,0.7,0.1,0.3476155553320126,0.40335072716396364,64.98617932609326,10678,1
52,0.7,0.2,-0.1310786727727007,-0.1555986812689556,37.94393469028095,10678,1
52,0.7,0.3,0.03094205850093379,0.037494777647170054,28.975496175146812,10678,1
52,0.7,0.4,-0.16099846683631525,-0.19760850821818932,22.228753231387593,10678,1
52,0.7,0.5,-0.056731064532966724,-0.07065082317771705,17.64133016009708,10678,1
52,0.8,0.1,0.4233566053430843,0.4935374144700011,64.98348679667279,9895,1
52,0.8,0.2,-0.23714165834524403,-0.2833609851709973,39.0850368840972,9895,1
52,0.8,0.3,-0.009782277280939167,-0.011933526024119245,30.42335981289549,9895,1
52,0.8,0.4,-0.16065322422149786,-0.19855851185546347,23.84097012904501,9895,1
52,0.8,0.5,-0.00516330303861845,-0.006520002248344678,19.134061980454874,9895,1
52,0.9,0.1,0.5536705779661749,0.6500316675434047,66.74714081990298,9070,1
52,0.9,0.2,-0.2098646077245706,-0.2529348464169388,40.73245166268714,9070,1
52,0.9,0.3,0.0026288268110902235,0.0032505661966235823,31.271846650246182,9070,1
52,0.9,0.4,-0.11993318761072391,-0.1504743662748397,24.555841446745706,9070,1
52,0.9,0.5,0.15748693573841155,0.20232600996912312,19.75214635960625,9070,1
52,1.0,0.1,0.48814208695787376,0.5743007869359603,68.45396374997496,8248,1
52,1.0,0.2,-0.2714918298681165,-0.3282673594417033,42.10363395346232,8248,1
52,1.0,0.3,-0.021033976148609468,-0.026221175975079072,32.45672327493691,8248,1
52,1.0,0.4,-0.2019185107764756,-0.2555586294243778,25.498611365149976,8248,1
52,1.0,0.5,0.1578130226295521,0.20551123881436748,20.628759604523037,8248,1
52,1.1,0.1,0.2963579320517249,0.3499310512914246,68.35116575223255,7461,1
52,1.1,0.2,-0.2816333748183044,-0.34265414376240316,42.3856974444869,7461,1
52,1.1,0.3,0.11487149511161343,0.14432328895835234,33.33290442807128,7461,1
52,1.1,0.4,0.027543864318803957,0.03519875392901861,26.593310418984743,7461,1
52,1.1,0.5,0.2771651342898299,0.3642737311323259,21.77957624323973,7461,1
52,1.2,0.1,-0.08720151214250083,-0.10334892720955254,69.75434511776318,6695,1
52,1.2,0.2,-0.3514280600135218,-0.43263438229946016,42.59573213486159,6695,1
52,1.2,0.3,0.05203936414438659,0.06636953287757331,34.21451854125317,6695,1
52,1.2,0.4,0.18467004031157197,0.23973147600327296,27.297034941797385,6695,1
52,1.2,0.5,0.3151953552095811,0.421221342975185,22.358377437141,6695,1
52,1.3,0.1,0.10628201256007275,0.1272013121659328,69.54418377083391,5969,1
52,1.3,0.2,-0.1850324307141531,-0.23243273669455836,42.67433783380506,5969,1
52,1.3,0.3,0.21825192379575786,0.2823270093227152,34.766693722094494,5969,1
52,1.3,0.4,0.2891923608041931,0.38191029104890734,27.77241976550977,5969,1
52,1.3,0.5,0.3521177531333175,0.47772922925649774,23.082645907432102,5969,1
52,1.4,0.1,0.049186349786710215,0.05922517173265661,68.9462941557154,5263,1
52,1.4,0.2,-0.3796102478636143,-0.48124270007257675,43.20506471370702,5263,1
52,1.4,0.3,0.09555341048670407,0.12444372956688605,35.33532967579551,5263,1
52,1.4,0.4,0.18002079481936772,0.23942836847512314,28.55362959923713,5263,1
52,1.4,0.5,0.29632204919721405,0.40535270009814334,23.875867516199435,5263,1
52,1.5,0.1,0.19650960023190722,0.23778374631225896,69.31934153092296,4622,1
52,1.5,0.2,-0.3287389112613893,-0.42089596381266375,42.85605270685422,4622,1
52,1.5,0.3,-0.0004850746937387074,-0.000637645946838242,35.580917402663474,4622,1
52,1.5,0.4,0.11744148682441002,0.15784482570314198,29.196612110231975,4622,1
52,1.5,0.5,0.25773255481517066,0.3564402350909286,24.587323447200674,4622,1
56,0.6,0.1,-1.0010309123694392,-1.1630259103614211,64.78932782929066,11596,1
56,0.6,0.2,-0.650636080282376,-0.772396401775251,37.72110584143568,11596,1
56,0.6,0.3,-0.35778908494181705,-0.4299400472916388,28.25374799484708,11596,1
56,0.6,0.4,-0.031380023341482155,-0.03838599933613552,21.409173170434272,11596,1
56,0.6,0.5,-0.41098957745619846,-0.5092468064010199,16.448703641102092,11596,1
56,0.7,0.1,-0.8108835890584821,-0.9466887473980369,67.40860494497383,10720,1
56,0.7,0.2,-0.2895223505440987,-0.3468549510778757,39.010206844515466,10720,1
56,0.7,0.3,-0.18820575931055394,-0.2287273086217728,29.61320968522821,10720,1
56,0.7,0.4,0.1683314551470314,0.20791575054705969,23.050416425725555,10720,1
56,0.7,0.5,-0.19687420135613465,-0.24671260656446842,18.115495049854783,10720,1
56,0.8,0.1,-0.791852411802544,-0.9305630037247185,69.48665019190342,9897,1
56,0.8,0.2,-0.23204074062926583,-0.2812653067109598,40.76727983641714,9897,1
56,0.8,0.3,-0.15332730454771515,-0.18843214366314265,31.39796739935169,9897,1
56,0.8,0.4,0.1615847114316824,0.20184367488512514,24.519013593911083,9897,1
